match_id,competition_id,session_id,game_id,group_id,sheet,end_id,hammer_team_id,nonhammer_team_id,score_hammer,score_nonhammer,score_diff,conceded_end,cumulative_score_hammer,cumulative_score_nonhammer,cumulative_score_diff,scoring_team_id,scoring_team_role,powerplay_team_id,powerplay_value,powerplay_by_hammer,blank_end,hammer_noc,hammer_name,nonhammer_noc,nonhammer_name,hammer_task_neg1,hammer_task_0,hammer_task_1,hammer_task_2,hammer_task_3,hammer_task_4,hammer_task_5,hammer_task_6,hammer_task_7,hammer_task_8,hammer_task_9,hammer_task_10,hammer_task_11,hammer_total_shots,nonhammer_task_neg1,nonhammer_task_0,nonhammer_task_1,nonhammer_task_2,nonhammer_task_3,nonhammer_task_4,nonhammer_task_5,nonhammer_task_6,nonhammer_task_7,nonhammer_task_8,nonhammer_task_9,nonhammer_task_10,nonhammer_task_11,nonhammer_total_shots
24250026_1_4,24250026,1,4,1,D,6,12,24,2.0,0.0,2.0,False,6.0,3.0,3.0,12.0,hammer,,,False,False,FIN,Finland,ITA,Italy,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,1,0,0,0,0,1,0,1,0,0,5
24250026_1_4,24250026,1,4,1,D,7,24,12,2.0,0.0,2.0,False,8.0,3.0,5.0,24.0,hammer,24.0,1.0,True,False,ITA,Italy,FIN,Finland,0,1,0,0,0,0,0,1,0,2,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,1,11,19,1.0,0.0,1.0,False,0.0,0.0,0.0,11.0,hammer,,,False,False,DEN,Denmark,SWE,Sweden,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,2,19,11,1.0,0.0,1.0,False,1.0,0.0,1.0,19.0,hammer,,,False,False,SWE,Sweden,DEN,Denmark,0,2,0,0,0,0,0,1,1,0,0,1,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,3,11,19,2.0,0.0,2.0,False,2.0,0.0,2.0,11.0,hammer,,,False,False,DEN,Denmark,SWE,Sweden,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,4,19,11,1.0,0.0,1.0,False,4.0,0.0,4.0,19.0,hammer,,,False,False,SWE,Sweden,DEN,Denmark,0,3,0,0,0,0,0,1,0,0,0,1,0,5,0,2,0,2,0,0,0,1,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,5,11,19,0.0,1.0,-1.0,False,5.0,0.0,5.0,19.0,nonhammer,,,False,False,DEN,Denmark,SWE,Sweden,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,6,11,19,0.0,1.0,-1.0,False,5.0,1.0,4.0,19.0,nonhammer,,,False,False,DEN,Denmark,SWE,Sweden,0,1,0,0,0,0,0,1,0,0,0,3,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,7,11,19,1.0,0.0,1.0,False,5.0,2.0,3.0,11.0,hammer,11.0,2.0,True,False,DEN,Denmark,SWE,Sweden,0,2,0,1,0,0,1,1,0,0,0,0,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,5
24250026_1_5,24250026,1,5,1,E,8,19,11,1.0,0.0,1.0,False,6.0,2.0,4.0,19.0,hammer,19.0,1.0,True,False,SWE,Sweden,DEN,Denmark,0,2,0,0,0,1,0,1,0,1,0,0,0,5,0,2,1,0,1,0,1,0,0,0,0,0,0,5
24250026_2_1,24250026,2,1,2,A,1,16,34,2.0,0.0,2.0,False,0.0,0.0,0.0,16.0,hammer,,,False,False,JPN,Japan,ESP,Spain,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,5
24250026_2_1,24250026,2,1,2,A,2,34,16,0.0,2.0,-2.0,False,2.0,0.0,2.0,16.0,nonhammer,,,False,False,ESP,Spain,JPN,Japan,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
24250026_2_1,24250026,2,1,2,A,3,34,16,0.0,1.0,-1.0,False,2.0,2.0,0.0,16.0,nonhammer,,,False,False,ESP,Spain,JPN,Japan,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
24250026_2_1,24250026,2,1,2,A,4,34,16,1.0,0.0,1.0,False,2.0,3.0,-1.0,34.0,hammer,34.0,1.0,True,False,ESP,Spain,JPN,Japan,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
24250026_2_1,24250026,2,1,2,A,5,16,34,3.0,0.0,3.0,False,3.0,3.0,0.0,16.0,hammer,,,False,False,JPN,Japan,ESP,Spain,0,2,0,0,1,0,0,0,0,1,1,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
24250026_2_1,24250026,2,1,2,A,6,34,16,0.0,1.0,-1.0,False,6.0,3.0,3.0,16.0,nonhammer,,,False,False,ESP,Spain,JPN,Japan,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_2,24250026,2,2,2,B,1,18,46,1.0,0.0,1.0,False,0.0,0.0,0.0,18.0,hammer,,,False,False,SUI,Switzerland,AUS,Australia,0,2,0,0,1,0,0,1,0,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_2,24250026,2,2,2,B,2,46,18,3.0,0.0,3.0,False,1.0,0.0,1.0,46.0,hammer,,,False,False,AUS,Australia,SUI,Switzerland,0,1,0,0,1,0,0,2,0,0,1,0,0,5,0,3,0,0,1,0,0,0,0,0,0,1,0,5
24250026_2_2,24250026,2,2,2,B,3,18,46,1.0,0.0,1.0,False,4.0,0.0,4.0,18.0,hammer,,,False,False,SUI,Switzerland,AUS,Australia,0,1,0,1,2,0,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_2_2,24250026,2,2,2,B,4,46,18,2.0,0.0,2.0,False,5.0,0.0,5.0,46.0,hammer,,,False,False,AUS,Australia,SUI,Switzerland,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,2,0,5
24250026_2_2,24250026,2,2,2,B,5,18,46,1.0,0.0,1.0,False,7.0,0.0,7.0,18.0,hammer,,,False,False,SUI,Switzerland,AUS,Australia,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
24250026_2_2,24250026,2,2,2,B,6,46,18,1.0,0.0,1.0,False,8.0,0.0,8.0,46.0,hammer,46.0,1.0,True,False,AUS,Australia,SUI,Switzerland,0,1,0,0,0,0,0,3,0,1,0,0,0,5,0,1,1,0,0,0,0,3,0,0,0,0,0,5
24250026_2_2,24250026,2,2,2,B,7,18,46,0.0,1.0,-1.0,False,9.0,0.0,9.0,46.0,nonhammer,18.0,2.0,True,False,SUI,Switzerland,AUS,Australia,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0,0,0,1,0,1,1,0,1,0,0,5
24250026_2_2,24250026,2,2,2,B,8,18,46,,,,True,9.0,1.0,8.0,,,,,False,False,SUI,Switzerland,AUS,Australia,2,0,0,0,3,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,2,0,0,5
24250026_2_3,24250026,2,3,2,C,1,20,51,0.0,1.0,-1.0,False,0.0,0.0,0.0,51.0,nonhammer,,,False,False,USA,United States,TUR,Türkiye,0,3,0,0,0,0,0,0,0,1,1,0,0,5,0,2,0,2,0,0,0,0,0,1,0,0,0,5
24250026_2_3,24250026,2,3,2,C,2,20,51,2.0,0.0,2.0,False,0.0,1.0,-1.0,20.0,hammer,,,False,False,USA,United States,TUR,Türkiye,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,1,1,0,0,0,1,0,1,0,0,5
24250026_2_3,24250026,2,3,2,C,3,51,20,2.0,0.0,2.0,False,2.0,1.0,1.0,51.0,hammer,,,False,False,TUR,Türkiye,USA,United States,0,2,0,0,0,1,0,0,0,1,1,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
24250026_2_3,24250026,2,3,2,C,4,20,51,3.0,0.0,3.0,False,4.0,1.0,3.0,20.0,hammer,,,False,False,USA,United States,TUR,Türkiye,0,3,0,0,0,0,0,1,0,0,1,0,0,5,0,2,0,0,3,0,0,0,0,0,0,0,0,5
24250026_2_3,24250026,2,3,2,C,5,51,20,0.0,5.0,-5.0,False,7.0,1.0,6.0,20.0,nonhammer,,,False,False,TUR,Türkiye,USA,United States,0,2,0,0,0,0,0,1,0,1,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_2_3,24250026,2,3,2,C,6,51,20,0.0,1.0,-1.0,False,7.0,6.0,1.0,20.0,nonhammer,51.0,1.0,True,False,TUR,Türkiye,USA,United States,0,0,0,1,0,0,0,1,1,0,2,0,0,5,0,1,0,0,1,0,0,3,0,0,0,0,0,5
24250026_2_4,24250026,2,4,2,D,1,22,17,2.0,0.0,2.0,False,0.0,0.0,0.0,22.0,hammer,,,False,False,CZE,Czechia,NOR,Norway,0,3,0,0,0,0,0,0,0,1,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_4,24250026,2,4,2,D,2,17,22,1.0,0.0,1.0,False,2.0,0.0,2.0,17.0,hammer,,,False,False,NOR,Norway,CZE,Czechia,0,2,0,0,1,0,0,0,0,0,0,2,0,5,0,3,0,1,0,0,0,0,0,0,1,0,0,5
24250026_2_4,24250026,2,4,2,D,3,22,17,1.0,0.0,1.0,False,3.0,0.0,3.0,22.0,hammer,,,False,False,CZE,Czechia,NOR,Norway,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
24250026_2_4,24250026,2,4,2,D,4,17,22,3.0,0.0,3.0,False,4.0,0.0,4.0,17.0,hammer,,,False,False,NOR,Norway,CZE,Czechia,0,2,0,0,0,0,0,1,0,0,0,2,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_2_4,24250026,2,4,2,D,5,22,17,0.0,2.0,-2.0,False,7.0,0.0,7.0,17.0,nonhammer,,,False,False,CZE,Czechia,NOR,Norway,0,3,0,0,0,0,0,1,0,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_4,24250026,2,4,2,D,6,22,17,4.0,0.0,4.0,False,7.0,2.0,5.0,22.0,hammer,22.0,2.0,True,False,CZE,Czechia,NOR,Norway,0,2,0,0,0,0,0,3,0,0,0,0,0,5,0,2,0,1,1,0,0,0,1,0,0,0,0,5
24250026_2_4,24250026,2,4,2,D,7,17,22,3.0,0.0,3.0,False,11.0,2.0,9.0,17.0,hammer,17.0,2.0,True,False,NOR,Norway,CZE,Czechia,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,1,0,0,5
24250026_2_4,24250026,2,4,2,D,8,22,17,1.0,0.0,1.0,False,14.0,2.0,12.0,22.0,hammer,,,False,False,CZE,Czechia,NOR,Norway,0,3,0,0,0,0,0,0,0,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,1,37,30,4.0,0.0,4.0,False,0.0,0.0,0.0,37.0,hammer,,,False,False,EST,Estonia,NZL,New Zealand,0,2,0,0,2,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,2,30,37,1.0,0.0,1.0,False,4.0,0.0,4.0,30.0,hammer,,,False,False,NZL,New Zealand,EST,Estonia,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,3,37,30,0.0,1.0,-1.0,False,5.0,0.0,5.0,30.0,nonhammer,,,False,False,EST,Estonia,NZL,New Zealand,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,4,37,30,0.0,1.0,-1.0,False,5.0,1.0,4.0,30.0,nonhammer,,,False,False,EST,Estonia,NZL,New Zealand,0,2,0,0,2,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,5,37,30,1.0,0.0,1.0,False,5.0,2.0,3.0,37.0,hammer,,,False,False,EST,Estonia,NZL,New Zealand,0,3,0,0,0,0,0,1,1,0,0,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,6,30,37,1.0,0.0,1.0,False,6.0,2.0,4.0,30.0,hammer,30.0,1.0,True,False,NZL,New Zealand,EST,Estonia,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,1,0,0,5
24250026_2_5,24250026,2,5,2,E,7,37,30,3.0,0.0,3.0,False,7.0,2.0,5.0,37.0,hammer,37.0,1.0,True,False,EST,Estonia,NZL,New Zealand,0,3,0,0,0,0,0,0,1,1,0,0,0,5,0,3,1,0,0,0,0,0,1,0,0,0,0,5
24250026_2_5,24250026,2,5,2,E,8,30,37,,,,True,10.0,2.0,8.0,,,,,False,False,NZL,New Zealand,EST,Estonia,2,1,0,0,1,0,0,0,0,0,0,1,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,5
24250026_3_1,24250026,3,1,1,A,1,12,44,0.0,2.0,-2.0,False,0.0,0.0,0.0,44.0,nonhammer,,,False,False,FIN,Finland,KOR,Korea,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_3_1,24250026,3,1,1,A,2,12,44,0.0,1.0,-1.0,False,0.0,2.0,-2.0,44.0,nonhammer,,,False,False,FIN,Finland,KOR,Korea,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,1,0,3,1,0,0,0,0,0,0,0,0,5
24250026_3_1,24250026,3,1,1,A,3,12,44,1.0,0.0,1.0,False,0.0,3.0,-3.0,12.0,hammer,,,False,False,FIN,Finland,KOR,Korea,0,1,0,0,4,0,0,0,0,0,0,0,0,5,0,1,0,2,2,0,0,0,0,0,0,0,0,5
24250026_3_1,24250026,3,1,1,A,4,44,12,2.0,0.0,2.0,False,1.0,3.0,-2.0,44.0,hammer,,,False,False,KOR,Korea,FIN,Finland,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,1,0,1,0,0,5
24250026_3_1,24250026,3,1,1,A,5,12,44,4.0,0.0,4.0,False,3.0,3.0,0.0,12.0,hammer,12.0,1.0,True,False,FIN,Finland,KOR,Korea,0,1,0,0,2,0,0,1,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,2,1,0,5
24250026_3_1,24250026,3,1,1,A,6,44,12,0.0,1.0,-1.0,False,7.0,3.0,4.0,12.0,nonhammer,,,False,False,KOR,Korea,FIN,Finland,0,2,0,0,2,0,0,0,1,0,0,0,0,5,0,2,0,0,3,0,0,0,0,0,0,0,0,5
24250026_3_1,24250026,3,1,1,A,7,44,12,1.0,0.0,1.0,False,7.0,4.0,3.0,44.0,hammer,44.0,1.0,True,False,KOR,Korea,FIN,Finland,0,3,0,0,0,0,0,1,1,0,0,0,0,5,0,2,0,1,0,0,0,1,1,0,0,0,0,5
24250026_3_1,24250026,3,1,1,A,8,12,44,2.0,0.0,2.0,False,8.0,4.0,4.0,12.0,hammer,,,False,False,FIN,Finland,KOR,Korea,0,1,0,1,1,0,0,1,1,0,0,0,0,5,0,2,0,1,2,0,0,0,0,0,0,0,0,5
24250026_3_2,24250026,3,2,1,B,1,24,15,2.0,0.0,2.0,False,0.0,0.0,0.0,24.0,hammer,,,False,False,ITA,Italy,GER,Germany,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,5
24250026_3_2,24250026,3,2,1,B,2,15,24,0.0,2.0,-2.0,False,2.0,0.0,2.0,24.0,nonhammer,,,False,False,GER,Germany,ITA,Italy,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
24250026_3_2,24250026,3,2,1,B,3,15,24,0.0,1.0,-1.0,False,2.0,2.0,0.0,24.0,nonhammer,,,False,False,GER,Germany,ITA,Italy,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,1,0,0,1,1,0,5
24250026_3_2,24250026,3,2,1,B,4,15,24,1.0,0.0,1.0,False,2.0,3.0,-1.0,15.0,hammer,15.0,1.0,True,False,GER,Germany,ITA,Italy,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,1,0,0,1,0,5
24250026_3_2,24250026,3,2,1,B,5,24,15,5.0,0.0,5.0,False,3.0,3.0,0.0,24.0,hammer,,,False,False,ITA,Italy,GER,Germany,0,2,0,0,0,0,0,2,1,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,5
24250026_3_2,24250026,3,2,1,B,6,15,24,2.0,0.0,2.0,False,8.0,3.0,5.0,15.0,hammer,,,False,False,GER,Germany,ITA,Italy,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
24250026_3_3,24250026,3,3,1,C,1,11,10,1.0,0.0,1.0,False,0.0,0.0,0.0,11.0,hammer,,,False,False,DEN,Denmark,CAN,Canada,0,2,0,1,2,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,0,1,0,5
24250026_3_3,24250026,3,3,1,C,2,10,11,2.0,0.0,2.0,False,1.0,0.0,1.0,10.0,hammer,,,False,False,CAN,Canada,DEN,Denmark,0,1,0,0,0,0,0,1,1,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
24250026_3_3,24250026,3,3,1,C,3,11,10,1.0,0.0,1.0,False,3.0,0.0,3.0,11.0,hammer,,,False,False,DEN,Denmark,CAN,Canada,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,5
24250026_3_3,24250026,3,3,1,C,4,10,11,1.0,0.0,1.0,False,4.0,0.0,4.0,10.0,hammer,,,False,False,CAN,Canada,DEN,Denmark,0,2,0,0,0,0,0,0,1,0,1,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_3_3,24250026,3,3,1,C,5,11,10,1.0,0.0,1.0,False,5.0,0.0,5.0,11.0,hammer,,,False,False,DEN,Denmark,CAN,Canada,0,2,0,0,0,0,0,1,0,0,0,1,1,5,0,1,0,3,1,0,0,0,0,0,0,0,0,5
24250026_3_3,24250026,3,3,1,C,6,10,11,2.0,0.0,2.0,False,6.0,0.0,6.0,10.0,hammer,,,False,False,CAN,Canada,DEN,Denmark,0,2,0,0,0,0,0,1,0,1,1,0,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,5
24250026_3_3,24250026,3,3,1,C,7,11,10,1.0,0.0,1.0,False,8.0,0.0,8.0,11.0,hammer,11.0,2.0,True,False,DEN,Denmark,CAN,Canada,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,1,0,0,1,0,0,1,0,5
24250026_3_3,24250026,3,3,1,C,8,10,11,1.0,0.0,1.0,False,9.0,0.0,9.0,10.0,hammer,10.0,2.0,True,False,CAN,Canada,DEN,Denmark,0,0,0,0,0,1,0,1,0,2,1,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,5
24250026_3_4,24250026,3,4,1,D,1,19,25,0.0,2.0,-2.0,False,0.0,0.0,0.0,25.0,nonhammer,,,False,False,SWE,Sweden,NED,Netherlands,0,3,0,0,0,0,0,0,1,0,0,1,0,5,0,3,0,0,0,0,0,0,2,0,0,0,0,5
24250026_3_4,24250026,3,4,1,D,2,19,25,4.0,0.0,4.0,False,0.0,2.0,-2.0,19.0,hammer,,,False,False,SWE,Sweden,NED,Netherlands,0,2,0,0,1,0,0,2,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
24250026_3_4,24250026,3,4,1,D,3,25,19,0.0,1.0,-1.0,False,4.0,2.0,2.0,19.0,nonhammer,,,False,False,NED,Netherlands,SWE,Sweden,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,0,0,1,0,0,0,0,0,5
24250026_3_4,24250026,3,4,1,D,4,25,19,1.0,0.0,1.0,False,4.0,3.0,1.0,25.0,hammer,,,False,False,NED,Netherlands,SWE,Sweden,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0,0,5
24250026_3_4,24250026,3,4,1,D,5,19,25,0.0,1.0,-1.0,False,5.0,3.0,2.0,25.0,nonhammer,,,False,False,SWE,Sweden,NED,Netherlands,0,2,0,0,0,0,0,1,0,1,0,1,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,5
24250026_3_4,24250026,3,4,1,D,6,19,25,2.0,0.0,2.0,False,5.0,4.0,1.0,19.0,hammer,,,False,False,SWE,Sweden,NED,Netherlands,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
24250026_3_4,24250026,3,4,1,D,7,25,19,0.0,2.0,-2.0,False,7.0,4.0,3.0,19.0,nonhammer,25.0,1.0,True,False,NED,Netherlands,SWE,Sweden,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,1,0,1,0,0,0,0,0,5
24250026_3_5,24250026,3,5,1,E,1,14,43,0.0,1.0,-1.0,False,0.0,0.0,0.0,43.0,nonhammer,,,False,False,SCO,Scotland,CHN,China,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
24250026_3_5,24250026,3,5,1,E,2,14,43,3.0,0.0,3.0,False,0.0,1.0,-1.0,14.0,hammer,,,False,False,SCO,Scotland,CHN,China,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,1,0,0,5
24250026_3_5,24250026,3,5,1,E,3,43,14,1.0,0.0,1.0,False,3.0,1.0,2.0,43.0,hammer,,,False,False,CHN,China,SCO,Scotland,0,1,0,0,3,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,5
24250026_3_5,24250026,3,5,1,E,4,14,43,0.0,1.0,-1.0,False,4.0,1.0,3.0,43.0,nonhammer,,,False,False,SCO,Scotland,CHN,China,0,3,0,0,1,0,0,0,0,1,0,0,0,5,0,3,0,0,1,0,0,0,1,0,0,0,0,5
24250026_3_5,24250026,3,5,1,E,5,14,43,3.0,0.0,3.0,False,4.0,2.0,2.0,14.0,hammer,,,False,False,SCO,Scotland,CHN,China,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
24250026_3_5,24250026,3,5,1,E,6,43,14,2.0,0.0,2.0,False,7.0,2.0,5.0,43.0,hammer,43.0,1.0,True,False,CHN,China,SCO,Scotland,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,2,0,0,1,1,0,0,0,0,1,0,0,5
24250026_3_5,24250026,3,5,1,E,7,14,43,2.0,0.0,2.0,False,9.0,2.0,7.0,14.0,hammer,14.0,1.0,True,False,SCO,Scotland,CHN,China,0,2,0,0,0,0,0,1,1,1,0,0,0,5,0,0,2,0,0,0,0,0,2,0,1,0,0,5
24250026_3_5,24250026,3,5,1,E,8,43,14,,,,True,11.0,2.0,9.0,,,,,False,False,CHN,China,SCO,Scotland,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,1,1,0,0,5
24250026_41_1,24250026,41,1,0,D,1,37,10,1.0,0.0,1.0,False,0.0,0.0,0.0,37.0,hammer,,,False,False,EST,Estonia,CAN,Canada,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_41_1,24250026,41,1,0,D,2,10,37,1.0,0.0,1.0,False,1.0,0.0,1.0,10.0,hammer,,,False,False,CAN,Canada,EST,Estonia,0,3,0,0,0,0,0,1,0,0,1,0,0,5,0,3,0,0,0,0,0,0,1,0,1,0,0,5
24250026_41_1,24250026,41,1,0,D,3,37,10,0.0,1.0,-1.0,False,2.0,0.0,2.0,10.0,nonhammer,,,False,False,EST,Estonia,CAN,Canada,0,2,0,0,0,0,0,0,0,0,1,2,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
24250026_41_1,24250026,41,1,0,D,4,37,10,3.0,0.0,3.0,False,2.0,1.0,1.0,37.0,hammer,,,False,False,EST,Estonia,CAN,Canada,0,3,0,0,0,0,0,0,1,0,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_41_1,24250026,41,1,0,D,5,10,37,2.0,0.0,2.0,False,5.0,1.0,4.0,10.0,hammer,,,False,False,CAN,Canada,EST,Estonia,0,3,0,0,0,0,0,0,0,1,0,1,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
24250026_41_1,24250026,41,1,0,D,6,37,10,2.0,0.0,2.0,False,7.0,1.0,6.0,37.0,hammer,37.0,1.0,True,False,EST,Estonia,CAN,Canada,0,1,0,0,0,0,0,1,2,0,1,0,0,5,0,1,0,1,0,0,0,1,0,1,1,0,0,5
24250026_41_1,24250026,41,1,0,D,7,10,37,0.0,1.0,-1.0,False,9.0,1.0,8.0,37.0,nonhammer,10.0,2.0,True,False,CAN,Canada,EST,Estonia,0,3,0,0,1,0,0,0,1,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_41_1,24250026,41,1,0,D,8,10,37,1.0,0.0,1.0,False,9.0,2.0,7.0,10.0,hammer,,,False,False,CAN,Canada,EST,Estonia,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,1,1,0,0,5
24250026_41_2,24250026,41,2,0,B,1,14,20,4.0,0.0,4.0,False,0.0,0.0,0.0,14.0,hammer,,,False,False,SCO,Scotland,USA,United States,0,2,0,0,2,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,1,0,5
24250026_41_2,24250026,41,2,0,B,2,20,14,1.0,0.0,1.0,False,4.0,0.0,4.0,20.0,hammer,,,False,False,USA,United States,SCO,Scotland,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
24250026_41_2,24250026,41,2,0,B,3,14,20,0.0,1.0,-1.0,False,5.0,0.0,5.0,20.0,nonhammer,,,False,False,SCO,Scotland,USA,United States,0,2,0,0,0,0,0,0,0,2,1,0,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
24250026_41_2,24250026,41,2,0,B,4,14,20,2.0,0.0,2.0,False,5.0,1.0,4.0,14.0,hammer,,,False,False,SCO,Scotland,USA,United States,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
24250026_41_2,24250026,41,2,0,B,5,20,14,1.0,0.0,1.0,False,7.0,1.0,6.0,20.0,hammer,20.0,1.0,True,False,USA,United States,SCO,Scotland,0,2,0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,1,2,0,5
